supressao_apos_2008,tipo_area,tamanho_imovel,potencial_regeneracao_natural,dinamica_hidrica,pedregosidade_solo,estrutura_ecossistema,recomendacao
sim,uso_consolidado,menor4mf_agri_familiar,baixo,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,baixo,alaga_periodicamente,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf_agri_familiar,baixo,alaga_periodicamente,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf_agri_familiar,baixo,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,baixo,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,baixo,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,baixo,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,medio,nao_alaga,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,medio,nao_alaga,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,medio,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,medio,alaga_periodicamente,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,medio,alaga_periodicamente,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,medio,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,medio,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,medio,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,medio,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,alto,nao_alaga,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,alto,nao_alaga,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,alto,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,alto,alaga_periodicamente,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,alto,alaga_periodicamente,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf_agri_familiar,alto,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf_agri_familiar,alto,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,alto,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf_agri_familiar,alto,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,baixo,nao_alaga,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf,baixo,nao_alaga,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf,baixo,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,baixo,alaga_periodicamente,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf,baixo,alaga_periodicamente,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,menor4mf,baixo,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,baixo,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,baixo,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,baixo,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,medio,nao_alaga,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,medio,nao_alaga,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,medio,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,medio,alaga_periodicamente,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,medio,alaga_periodicamente,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,medio,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,medio,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,medio,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,medio,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,alto,nao_alaga,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,alto,nao_alaga,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,alto,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,alto,alaga_periodicamente,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,alto,alaga_periodicamente,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,menor4mf,alto,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,menor4mf,alto,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,alto,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,menor4mf,alto,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,baixo,nao_alaga,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,maior4mf,baixo,nao_alaga,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,maior4mf,baixo,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,baixo,alaga_periodicamente,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,maior4mf,baixo,alaga_periodicamente,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_consolidado,maior4mf,baixo,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,baixo,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,baixo,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,baixo,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,medio,nao_alaga,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,medio,nao_alaga,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,medio,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,medio,alaga_periodicamente,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,medio,alaga_periodicamente,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,medio,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,medio,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,medio,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,medio,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,alto,nao_alaga,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,alto,nao_alaga,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,alto,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,alto,alaga_periodicamente,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,alto,alaga_periodicamente,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_consolidado,maior4mf,alto,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_consolidado,maior4mf,alto,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,alto,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_consolidado,maior4mf,alto,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,baixo,nao_alaga,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf_agri_familiar,baixo,nao_alaga,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf_agri_familiar,baixo,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,baixo,alaga_periodicamente,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf_agri_familiar,baixo,alaga_periodicamente,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf_agri_familiar,baixo,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,baixo,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,baixo,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,baixo,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,medio,nao_alaga,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,medio,nao_alaga,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,medio,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,medio,alaga_periodicamente,baixo,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,medio,alaga_periodicamente,medio,semi_arborizado,"Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,medio,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,medio,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,medio,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,medio,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,alto,nao_alaga,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,alto,nao_alaga,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,alto,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,alto,alaga_periodicamente,baixo,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,alto,alaga_periodicamente,medio,semi_arborizado,"Facilitação da Regeneração Natural
Plantio ou Semeadura de Espécies Nativas
Plantio ou Semeadura de Espécies Nativas conjugado com Regeneração Natural"
sim,uso_restrito,menor4mf_agri_familiar,alto,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf_agri_familiar,alto,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,alto,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf_agri_familiar,alto,permanentemente_alagado,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf,baixo,nao_alaga,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf,baixo,nao_alaga,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf,baixo,nao_alaga,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf,baixo,alaga_periodicamente,baixo,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf,baixo,alaga_periodicamente,medio,semi_arborizado,Plantio ou Semeadura de Espécies Nativas
sim,uso_restrito,menor4mf,baixo,alaga_periodicamente,alto,semi_arborizado,"Facilitação da Regeneração Natural
"
sim,uso_restrito,menor4mf,baixo,permanentemente_alagado,baixo,semi_arborizado,Facilitação da Regeneração Natural
sim,uso_restrito,menor4mf,baixo,permanentemente_alagado,medio,semi_arborizado,Facilitação da Regeneração Natural
